Area Code,Block Number,Field,Structure Name,Structure Number,Struc Type Code,Authority Type,Authority Number,Authority Status,Bus Asc Name,Complex Id Num,Maj Struc Flag,Install Date,Removal Date,Site Clear Date,District Code,Heliport Flag,Lease Number,Water Depth (feet),INCs,Latitude,Longitude,Nad Year Cd,Proj Code,Ptfrm X Location,Ptfrm Y Location,Surf N S Dist,Surf N S Code,Surf E W Dist,Surf E W Code,Attended 8 Hr,Manned 24 Hr
SS,   30,SS032,13,1,CAIS,OCS Lease, 00333,TERMIN,"W & T Offshore, Inc.",26011,N,1/1/1992,,,2,N, 00333,18,3,29.102816,-91.263825,27,72,2022200,158615.06,3100,S,6600,W,N,N
SS,  118,SS113,R-HDR,2,FIXED,OCS Lease, 00068,UNIT,Talos Petroleum LLC,26015,N,1/1/1993,,,2,Y, 00068,52,7,28.81398041,-90.87212681,27,72,2147725,53870.3020,3914,N,7325,W,Y,Y
SS,  263,SS263,A-PRD,1,FIXED,OCS Lease,G10784,TERMIN,Anadarko E&P Company LP,26035,Y,6/27/1993,4/11/1996,6/30/1996,2,N,G10784,176,8,28.334949,-90.915235,27,72,2134553,-120396.70,3319,S,5847,E,N,Y
SS,  291,SS291,B,1,WP,OCS Lease,G02923,TERMIN,Apache Corporation,26044,N,11/8/1993,9/27/2009,11/24/2009,2,N,G02923,235,22,28.278517,-91.135663,27,72,2063650,-141112.24,3435,N,1250,W,N,N
SS,  292,SS292,JA,1,WP,OCS Lease,G12000,RELINQ,Apache Corporation,26094,N,11/21/1994,3/20/2007,11/4/2007,2,Y,G12000,241,18,28.263729,-91.17513,27,72,2050949,-146510.78,5128,S,4149,W,N,N
SS,  301,SS299,A,1,FIXED,OCS Lease,G10794,PROD,QuarterNorth Energy LLC,32027,Y,1/1/1996,,,2,Y,G10794,262,10,28.22855759,-91.07580899,27,72,2082964,-159245.32,6355,S,4964,W,N,N
SS,  349,SS349,A(MAHOGANY),1,FIXED,OCS Lease,G12008,UNIT,"W & T Offshore, Inc.",33028,Y,1/1/1996,,,2,Y,G12008,375,113,28.06147521,-91.06176944,27,72,2087631,-220008.48,1438,S,5969,E,Y,Y
SS,  250,WILD,A,1,FIXED,OCS Lease,G27132,TERMIN,Talos ERT LLC,435,N,5/28/1999,3/13/2014,4/25/2014,2,Y,G27132,178,6,28.38489431,-91.21178718,27,72,2039097,-102456.16,7298,S,7897,W,N,N
SS,   32,SS032,24,1,CAIS,OCS Lease, 00335,TERMIN,"W & T Offshore, Inc.",775,N,7/19/2000,,,2,N, 00335,17,4,29.06143753,-91.2930162,27,72,2012882,143563.53,2010,S,2718,E,N,N
SS,  354,WILD,A,1,FIXED,OCS Lease,G15312,TERMIN,Fieldwood Energy LLC,80015,Y,9/17/1997,,,2,Y,G15312,464,14,28.08399206,-90.81930423,27,72,2165835,-211549.94,4065,N,5765,E,N,N
SS,   66,SS069,6,1,CAIS,OCS Lease,G06736,TERMIN,McMoRan Oil & Gas LLC,80023,N,3/20/1997,9/11/2018,7/30/2019,2,N,G06736,30,6,28.97865186,-90.82613838,27,72,2162190,113815.4540,185,S,6190,W,N,N
SS,  129,SS154,B,1,FIXED,OCS Lease,G12941,TERMIN,Apache Corporation,1006,N,4/9/2002,,,2,Y,G12941,44,14,28.77019765,-91.24931474,27,72,2026923,37660.7640,6162,N,4277,E,N,N
SS,  279,WILD,A,1,FIXED,OCS Lease,G16395,TERMIN,"Helis Oil & Gas Company, L.L.C.",1085,Y,2/22/2002,10/26/2009,1/19/2010,2,Y,G16395,199,13,28.30966033,-90.95378004,27,72,2122179,-129637.70,5922,N,2621,E,N,N
SS,   94,WILD,AA,1,FIXED,OCS Lease,G23891,TERMIN,"W & T Offshore, Inc.",1238,Y,6/21/2003,11/14/2010,12/10/2010,2,Y,G23891,25,3,28.88219016,-90.8484522,27,72,2155203,78706.3780,7001,N,797,E,N,N
SS,   35,WILD,B,2,FIXED,OCS Lease,G22691,TERMIN,Callon Petroleum Operating Company,1243,N,4/12/2003,5/31/2011,6/26/2011,2,Y,G22691,11,1,29.08727722,-91.13953153,27,72,2061907,153010.0680,2505,N,493,E,N,N
SS,   63,SS072,Cais.#14,1,CAIS,OCS Lease, 00057,UNIT,"Sanare Energy Partners, LLC",1268,N,10/1/2003,,,2,N, 00057,25,3,28.98237156,-90.95446694,27,72,2121149,115009.4540,1379,S,3651,E,N,N
SS,  358,,A,1,FIXED,OCS Lease,G19822,TERMIN,"Bennu Oil & Gas, LLC",1319,Y,11/8/2003,10/25/2021,,2,Y,G19822,419,48,28.03419123,-91.02968999,27,72,2098009,-229907.02,5501,S,4409,W,N,N
SS,  129,SS154,L,1,CAIS,OCS Lease,G12941,TERMIN,Apache Corporation,2048,N,6/12/2007,,,2,Y,G12941,44,2,28.77019622,-91.2392068,27,72,2030162,37662.7640,6160,N,1038,E,N,N
SS,  208,SS208,E,1,FIXED,OCS Lease,G01228,PROD,"Cox Operating, L.L.C.",20481,Y,1/1/1963,6/12/2007,,2,N,G01228,97,57,28.52102,-90.902179,27,72,2138500,-52708,1200,S,1900,E,N,N
SS,  215,SS208,C,1,WP,OCS Lease,G01230,PROD,Union Oil Company of California,20483,N,1/1/1962,11/29/1993,11/29/1993,2,N,G01230,110,5,28.506726,-90.902617,27,72,2138379,-57907,3999,N,2021,E,N,N
SS,   72,SS072,A,1,FIXED,OCS Lease, 00060,UNIT,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,20561,Y,1/1/1948,8/4/1993,8/4/1993,2,N, 00060,29,3,28.953241,-90.966291,27,72,2117402,104403.91,4735,S,7398,E,N,N
SS,  219,SS204,A-QRT,1,FIXED,OCS Lease,G36942,PROD,"Renaissance Offshore, LLC",20622,Y,1/1/1969,,,2,Y, 00829,112,125,28.507043,-91.101953,27,72,2074337,-57977,4069,N,3663,E,Y,Y
SS,  219,SS204,A-CMP,3,FIXED,OCS Lease,G36942,PROD,"Renaissance Offshore, LLC",20622,Y,1/1/1973,,,2,Y, 00829,112,67,28.507043,-91.102264,27,72,2074237,-57977,4069,N,3763,E,Y,Y
SS,  225,SS222,E,2,FIXED,OCS Lease,G01984,TERMIN,Talos ERT LLC,20646,Y,1/1/1984,,,2,Y,G01984,146,7,28.473905,-91.27857,27,72,2017600,-70099.54,2230,N,2000,W,Y,Y
SS,  253,SS253,E,3,FIXED,OCS Lease,G01031,TERMIN,Fieldwood Energy Offshore LLC,20737,Y,1/1/1981,,,2,Y,G01031,187,65,28.375651,-91.073614,27,72,2083550,-105744.16,4010,S,5550,W,N,N
SS,   32,SS032,9,1,CAIS,OCS Lease, 00335,TERMIN,Anadarko US Offshore LLC,21176,N,1/1/1970,7/12/1990,7/12/1990,2,N, 00335,19,2,29.07297,-91.316503,27,72,2005377,147755.53,6202,S,5377,W,N,N
SS,  207,SS207,2,1,CAIS,OCS Lease,G01523,TERMIN,Placid Oil Company,21191,N,1/1/1967,10/23/1989,10/23/1989,2,N,G01523,94,2,28.540228,-90.98709,27,72,2111203,-45815,8093,S,2003,W,N,N
SS,  207,SS207,3,1,CAIS,OCS Lease,G01523,TERMIN,Placid Oil Company,21192,N,1/1/1967,7/17/1989,7/17/1989,2,N,G01523,95,3,28.534514,-90.961131,27,72,2119547,-47867,6041,S,10347,W,N,N
SS,   28,SS028,L,1,CAIS,OCS Lease, 00346,UNIT,Anadarko US Offshore LLC,21204,N,1/1/1960,8/28/1988,8/28/1988,2,N, 00346,12,1,29.119647,-91.148103,27,72,2059150,164776.60,4700,N,3250,E,N,N
SS,  119,SS113,4,1,CAIS,OCS Lease, 00069,UNIT,"Comstock Offshore, LLC",21281,N,1/1/1972,8/4/1993,8/4/1993,2,N, 00069,43,6,28.813268,-90.93621,27,72,2127200,53534.30,4250,N,2400,W,N,N
SS,  119,SS113,6,1,WP,OCS Lease, 00069,UNIT,"Comstock Offshore, LLC",21282,N,1/1/1973,8/4/1993,8/4/1993,2,N, 00069,48,1,28.806592,-90.921876,27,72,2131800,51122.76,7300,S,7000,W,N,N
SS,  114,SS113,B,1,FIXED,OCS Lease, 00064,UNIT,Talos Petroleum LLC,21284,Y,1/1/1951,6/6/1990,6/6/1990,2,Y, 00064,38,79,28.86128,-90.828699,27,72,2161559,71129.84,616,N,5559,W,Y,Y
SS,  114,SS113,B-AUX,2,FIXED,OCS Lease, 00064,UNIT,Talos Petroleum LLC,21284,Y,1/1/1970,,,2,Y, 00064,38,24,28.861279,-90.828387,27,72,2161659,71129.84,616,N,5659,W,Y,Y
SS,  168,SS169,B,1,FIXED,OCS Lease, 00819,PROD,"Cox Operating, L.L.C.",21360,N,1/1/1973,,,2,Y, 00819,48,31,28.636099,-90.991833,27,72,2109576,-10953.39,1070,S,376,W,N,N
SS,  113,SS113,16,1,WP,OCS Lease, 00067,UNIT,Bois d'Arc Offshore Ltd.,21372,N,1/1/1967,11/19/2006,7/21/2007,2,N, 00067,48,10,28.835652,-90.847358,27,72,2155625,61784.30,4000,S,375,E,N,N
SS,  214,SS208,H,1,FIXED,OCS Lease, 00828,PROD,"W & T Offshore, Inc.",21398,N,1/1/1970,,,2,Y, 00828,115,38,28.480832,-90.874522,27,72,2147443,-67289.54,580,S,7043,W,N,N
SS,   32,SS032,1A,1,WP,OCS Lease, 00335,TERMIN,Anadarko US Offshore LLC,21406,N,1/1/1947,9/22/1988,9/22/1988,2,N, 00335,19,1,29.091553,-91.290913,27,72,2013550,154515.06,1000,N,2050,E,N,N
SS,  242,SS230,1,1,CAIS,OCS Lease, 00832,PROD,Taylor Energy Company,21426,N,1/1/1964,9/26/1993,10/20/1993,2,N, 00832,135,4,28.439723,-91.069754,27,72,2084738,-82438.08,607,N,6738,W,N,N
SS,  266,SS253,A,1,FIXED,OCS Lease,G36943,PROD,"Renaissance Offshore, LLC",21476,Y,1/1/1968,,,2,Y,G01034,180,85,28.356955,-91.088269,27,72,2078850,-112554.16,2800,N,850,W,Y,Y
SS,  266,SS253,B,1,FIXED,OCS Lease,G36943,PROD,"Renaissance Offshore, LLC",21477,Y,1/1/1971,,,2,Y,G01034,178,61,28.356369,-91.069778,27,72,2084800,-112754.16,3000,N,6800,W,Y,Y
SS,  167,SS167,CAIS.#12(D),1,CAIS,OCS Lease, 00818,TERMIN,Explore Enterprises of Louisiana LLC,216,N,6/24/1998,4/5/2005,6/9/2005,2,N, 00818,56,1,28.65592742,-90.94076536,27,72,2125937,-3689.85,5628,N,1137,W,N,N
SS,   28,SS028,7-K1,1,CAIS,OCS Lease, 00346,UNIT,Anadarko US Offshore LLC,21612,N,1/1/1960,7/10/1990,7/10/1990,2,N, 00346,122,3,29.109625,-91.179775,27,72,2049041,161117.06,5602,S,2241,W,N,N
SS,  150,SS154,3,1,FIXED,OCS Lease, 00419,PROD,"Century Exploration New Orleans, LLC",21647,Y,1/1/1968,12/29/2007,6/7/2008,2,N, 00419,50,20,28.726245,-91.238193,27,72,2030500,21679.68,5780,S,700,E,N,N
SS,  154,SS154,5,1,FIXED,OCS Lease, 00420,PROD,"Century Exploration New Orleans, LLC",21649,N,1/1/1967,10/16/2015,2/19/2016,2,N, 00420,58,33,28.680104,-91.215305,27,72,2037855,4906.15,2968,S,8945,E,N,N
SS,  209,SS208,3,1,CAIS,OCS Lease, 00827,PROD,Union Oil Company of California,21659,N,1/1/1966,8/1/1998,11/20/1998,2,N, 00827,100,3,28.527759,-90.877821,27,72,2146315,-50227,3681,S,5915,W,N,N
SS,  246,SS246,A,1,FIXED,OCS Lease,G01027,TERMIN,Fieldwood Energy Offshore LLC,21664,Y,1/1/1973,,,2,Y,G01027,166,76,28.411563,-91.275435,27,72,2018619,-92772.62,3020,S,3019,W,N,Y
SS,  119,SS113,12,1,CAIS,OCS Lease, 00069,UNIT,Talos Petroleum LLC,21858,N,1/1/1975,,,2,N, 00069,45,10,28.809715,-90.907627,27,72,2136360,52275.30,5509,N,4040,E,N,N
SS,   33,SS032,5,1,CAIS,OCS Lease, 00336,TERMIN,"W & T Offshore, Inc.",21915,N,1/1/1976,,,2,N, 00336,18,8,29.06968,-91.274371,27,72,2018838,146563.53,5010,S,3238,W,N,N
SS,   33,SS032,4,1,CAIS,OCS Lease, 00336,TERMIN,Kerr-McGee Corporation,22074,N,1/1/1975,8/14/1996,10/2/1996,2,N, 00336,12,2,29.064805,-91.281328,27,72,2016616,144789.53,3236,S,1016,W,N,N
SS,  271,SS271,B(Removed),1,FIXED,OCS Lease,G01038,TERMIN,"Dominion Exploration & Production, Inc.",22110,Y,1/1/1978,10/6/1997,3/6/1998,2,Y,G01038,214,9,28.336419,-91.296045,27,72,2012000,-120105.70,3610,S,3600,E,N,N
SS,  296,SS296,A,1,FIXED,OCS Lease,G01535,TERMIN,CSX Oil & Gas Corporation,22112,Y,1/1/1978,8/8/1992,8/8/1992,2,N,G01535,272,8,28.223545,-91.318931,27,72,2004640,-161161.32,4439,S,4640,W,N,N
SS,  167,SS167,A,1,FIXED,OCS Lease, 00818,TERMIN,Fieldwood Energy Offshore LLC,22138,Y,1/1/1978,11/20/2012,6/9/2013,2,Y, 00818,53,55,28.64985078,-90.91747066,27,72,2133418,-5873.3880,6150,S,6982,E,N,N
SS,  167,SS167,7,1,CAIS,OCS Lease, 00818,TERMIN,Explore Enterprises of Louisiana LLC,22153,N,1/1/1978,4/8/2005,6/9/2013,2,N, 00818,80,1,28.650384,-90.918432,27,72,2133109,-5680.39,6343,S,7291,E,N,N
SS,  120,SS113,3,1,CAIS,OCS Lease, 00038,UNIT,"Comstock Offshore, LLC",22170,N,1/1/1978,8/9/2003,1/23/2004,2,N, 00038,42,3,28.805778,-90.950684,27,72,2122573,50794.76,6972,S,2227,E,N,N
SS,   72,SS072,13B,1,CAIS,OCS Lease, 00060,UNIT,"Sanare Energy Partners, LLC",22175,N,1/1/1977,,,2,N, 00060,32,3,28.953992,-90.974267,27,72,2114850,104668.91,5000,S,5650,W,N,N
SS,  118,SS113,3,1,CAIS,OCS Lease, 00068,UNIT,Bois d'Arc Offshore Ltd.,22198,N,1/1/1979,12/2/2004,6/14/2005,2,N, 00068,50,5,28.814323,-90.880477,27,72,2145050,53984.30,3800,N,4650,W,N,N
SS,  224,SS222,D,1,FIXED,OCS Lease,G01023,TERMIN,Talos ERT LLC,22314,Y,1/1/1981,,,2,Y,G01023,156,34,28.456782,-91.314356,27,72,2006100,-76331.08,5500,S,6100,W,N,N
SS,   28,SS028,35,1,CAIS,OCS Lease, 00346,UNIT,Anadarko US Offshore LLC,22329,N,1/1/1979,6/19/1994,7/9/1994,2,N, 00346,12,1,29.127154,-91.170638,27,72,2051950,167495.60,1981,N,5150,W,N,N
SS,   63,SS072,K,2,FIXED,OCS Lease, 00057,UNIT,"Sanare Energy Partners, LLC",22501,Y,1/1/1981,,,2,Y, 00057,33,25,28.980062,-90.948837,27,72,2122952,114175.45,545,S,1848,E,N,N
SS,  133,SS146,CA,2,FIXED,OCS Lease,G04228,RELINQ,"W & T Offshore, Inc.",22571,Y,1/1/1984,2/13/1997,7/26/1997,2,Y,G04228,38,30,28.75214,-91.069744,27,72,2084480,31181.22,1320,S,6480,W,N,N
SS,  119,SS113,14,1,CAIS,OCS Lease, 00069,UNIT,"Comstock Offshore, LLC",22650,N,1/1/1982,7/27/2003,1/22/2004,2,N, 00069,45,4,28.808314,-90.919877,27,72,2132438,51751.30,6033,N,7638,W,N,N
SS,  198,SS176,J-DRL,1,FIXED,OCS Lease,G12355,PROD,"Renaissance Offshore, LLC",22692,Y,1/1/1982,,,2,Y,G12355,100,111,28.584194,-91.255148,27,72,2025100,-29984.92,4000,N,9500,W,N,N
SS,  198,SS176,J-PRD,2,FIXED,OCS Lease,G12355,PROD,"Renaissance Offshore, LLC",22692,Y,1/1/1985,,,2,Y,G12355,100,53,28.584661,-91.254677,27,72,2025251,-29814.92,3830,N,9651,W,N,N
SS,  182,SS169,A-AUX,2,FIXED,OCS Lease,G03998,PROD,GOM Shelf LLC,22707,Y,1/1/1984,,,2,Y,G03998,70,11,28.631317,-91.029208,27,72,2097588,-12726.39,703,N,3988,W,Y,Y
SS,   15,SS015,4,1,CAIS,OCS Lease,G03411,TERMIN,Quintana Petroleum Corporation,22710,N,1/1/1982,8/18/1991,8/18/1991,2,N,G03411,10,4,29.134495,-91.120013,27,72,2068110,170191.60,715,S,5710,W,N,N
SS,  114,SS113,46,1,CAIS,OCS Lease, 00064,UNIT,"Comstock Offshore, LLC",22725,N,1/1/1983,9/2/1999,10/15/1999,2,N, 00064,50,2,28.832345,-90.84101,27,72,2157663,60590.30,2806,S,1663,W,N,N
SS,   93,SS113,36,1,CAIS,OCS Lease, 00063,UNIT,"Comstock Offshore, LLC",22765,N,1/1/1983,7/8/1990,7/8/1990,2,N, 00063,28,1,28.895032,-90.838123,27,72,2158489,83390.37,2317,N,2489,W,N,N
SS,  135,SS113A,7,1,CAIS,OCS Lease,G03164,TERMIN,Murphy Exploration & Production Company,22816,N,1/1/1983,8/19/2000,9/14/2000,2,N,G03164,65,5,28.773231,-90.985989,27,72,2111300,38922.76,4900,N,2100,W,N,N
SS,  130,SS154,E,1,FIXED,OCS Lease, 00453,TERMIN,"W & T Offshore, Inc.",22841,Y,1/1/1983,7/22/2022,,2,N, 00453,47,51,28.749804,-91.208665,27,72,2039957,30256.22,395,S,6843,E,N,N
SS,  181,SS181,C,1,CAIS,OCS Lease,G04231,PROD,Chevron U.S.A. Inc.,22848,N,1/1/1983,9/21/2012,10/11/2012,2,Y,G04231,45,14,28.631354,-91.079757,27,72,2081368,-12752.39,729,N,3368,W,N,N
SS,  134,SS113A,B,2,FIXED,OCS Lease,G05201,TERMIN,Murphy Exploration & Production Company,22900,Y,1/1/1984,6/28/2001,6/22/2002,2,Y,G05201,65,5,28.759101,-91.011702,27,72,2103075,33760.22,3899,S,6125,E,N,N
SS,   69,SS069,5,1,CAIS,OCS Lease,G03577,TERMIN,McMoRan Oil & Gas LLC,22904,N,1/1/1984,1/9/2019,10/10/2019,2,N,G03577,27,4,28.972413,-90.837708,27,72,2158500,111530.45,2100,N,2500,W,N,N
SS,  113,SS113,40,1,CAIS,OCS Lease, 00067,UNIT,Bois d'Arc Offshore Ltd.,22965,N,1/1/1984,1/12/2005,6/6/2005,2,N, 00067,46,1,28.833655,-90.847171,27,72,2155688,61058.30,3274,S,312,E,N,N
SS,  134,SS113A,14,1,CAIS,OCS Lease,G05201,TERMIN,Murphy Exploration & Production Company,22973,N,1/1/1984,8/22/1997,10/1/1997,2,N,G05201,60,1,28.780807,-91.021798,27,72,2099818,41644.76,2178,N,6218,W,N,N
SS,  184,SS167,A,1,FIXED,OCS Lease,G05553,TERMIN,Anadarko E&P Company LP,22978,Y,1/1/1985,11/21/1990,11/21/1990,2,N,G05553,61,4,28.618123,-90.931723,27,72,2128886,-17428.39,5405,N,4086,W,N,N
SS,  322,SS323,A,1,FIXED,Right-of-Use and Easement,G23617,TERMIN,ATP Oil & Gas Corporation,23030,Y,1/1/1984,9/14/2012,4/22/2014,2,Y,G04877,315,43,28.162201,-91.193665,27,72,2045025,-183446.86,3885,N,1775,E,N,N
SS,  114,SS113,53,1,CAIS,OCS Lease, 00064,UNIT,"Comstock Offshore, LLC",23053,N,1/1/1984,8/5/1992,9/25/1994,2,N, 00064,30,1,28.83366529,-90.84611852,27,72,2156025,61063.3020,3279,S,25,W,N,N
SS,  166,SS167,1,1,CAIS,OCS Lease,G05549,TERMIN,Explore Enterprises of Louisiana LLC,23055,N,1/1/1985,4/2/2005,6/8/2005,2,N,G05549,60,2,28.657893,-90.887777,27,72,2142933,-2912.85,4851,N,2533,W,N,N
SS,   66,SS069,3,1,CAIS,OCS Lease,G06736,TERMIN,Newfield Exploration Company,23094,N,1/1/1985,5/31/2006,6/2/2006,2,N,G06736,28,3,28.980085,-90.830634,27,72,2160750,114330.45,700,S,4750,W,N,N
SS,   93,SS113,M,1,CAIS,OCS Lease, 00063,UNIT,Talos Petroleum LLC,23108,N,1/1/1984,,,2,N, 00063,24,5,28.89166,-90.825813,27,72,2162434,82181.37,3526,N,6434,W,N,N
SS,   93,SS113,48,1,CAIS,OCS Lease, 00063,UNIT,Talos Petroleum LLC,23146,N,1/1/1985,,,2,N, 00063,25,1,28.889974,-90.833552,27,72,2159960,81557.37,4150,N,3960,W,N,N
SS,   93,SS113,47,1,CAIS,OCS Lease, 00063,UNIT,"Comstock Offshore, LLC",23170,N,1/1/1985,7/27/2003,11/22/2003,2,N, 00063,28,4,28.899684,-90.828645,27,72,2161515,85095.37,612,N,5515,W,N,N
SS,   69,SS069,13,1,CAIS,OCS Lease,G03577,TERMIN,McMoRan Oil & Gas LLC,23500,N,1/1/1989,6/6/2002,9/17/2002,2,N,G03577,35,1,28.967978,-90.838809,27,72,2158155,109916.45,3714,N,2155,W,N,N
SS,   26,CP000,1,1,CAIS,OCS Lease,G05530,TERMIN,ConocoPhillips Company,23542,N,1/1/1987,7/14/1994,7/14/1994,2,N,G05530,10,2,29.116107,-91.051145,27,72,2090115,163552.60,5924,N,3485,E,N,N
SS,   80,SS080,A,1,FIXED,Right-of-Use and Easement,G30201,Approved,Fieldwood Energy Offshore LLC,23548,Y,1/1/1980,,,2,Y,,24,51,28.927004,-91.303928,27,72,2009408,94675.91,4993,N,6192,E,N,N
SS,  108,SS107,41,1,CAIS,OCS Lease, 00814,PROD,Chevron U.S.A. Inc.,23579,N,1/1/1989,8/10/2007,8/19/2007,2,N, 00814,25,2,28.862212,-91.120745,27,72,2068060,71175.84,570,N,5660,W,N,N
SS,   68,PL010,F,2,FIXED,OCS Lease,G02917,RELINQ,Apache Corporation,23584,Y,1/1/1991,,,2,Y,G02917,41,2,28.971552,-90.759653,27,72,2183463.422810,111333.77,4238,N,3087,E,N,N
SS,  111,SS111,B-COMP,3,FIXED,OCS Lease,G24924,TERMIN,Talos Energy Offshore LLC,23908,N,3/28/2008,7/31/2022,9/14/2022,2,Y,G24924,41,3,28.84187183,-90.94627839,27,72,2123940,63925.3020,6141,S,860,E,N,N
SS,  113,SS113,52,1,CAIS,OCS Lease, 00067,UNIT,Talos Petroleum LLC,23927,N,1/1/1990,6/10/2018,6/23/2018,2,N, 00067,47,9,28.833599,-90.880272,27,72,2145088,60994.30,3210,S,4688,W,N,N
SS,  299,SS299,A,1,FIXED,OCS Lease,G07759,TERMIN,"Maritech Resources, Inc.",23929,Y,1/1/1990,3/15/2011,6/30/2011,2,Y,G07759,258,85,28.237215,-91.150738,27,72,2058820,-156142.78,4504,N,3580,E,N,N
SS,  150,SS154,B,1,FIXED,OCS Lease, 00419,PROD,"Ridgelake Energy, Inc.",23972,N,1/1/1992,,,2,Y, 00419,51,35,28.72320393,-91.24154011,27,72,2029428,20572.6880,4673,S,1772,E,N,N
SS,  189,SS189,D,1,CAIS,OCS Lease,G04232,PROD,Walter Oil & Gas Corporation,2448,N,9/6/2011,8/15/2021,10/21/2021,2,Y,G04232,67,1,28.59031014,-90.80222032,27,72,2170493,-27373.9260,1389,N,1107,E,N,N
SS,   69,SS069,3,1,CAIS,OCS Lease,G03577,TERMIN,McMoRan Oil & Gas LLC,26016,N,1/1/1984,1/6/2019,10/10/2019,2,N,G03577,32,7,28.975988,-90.837691,27,72,2158500,112830.45,800,N,2500,W,N,N
SS,   93,SS0093,63,1,CAIS,OCS Lease, 00063,UNIT,Talos Petroleum LLC,26061,N,1/1/1993,5/15/2018,6/23/2018,2,N, 00063,28,1,28.8838293,-90.8184297,27,72,2164810,79344.3780,6363,N,6790,E,N,N
SS,   31,SS032,A,1,CAIS,OCS Lease, 00334,TERMIN,"W & T Offshore, Inc.",26071,N,8/27/1994,,,2,N, 00333,18,3,29.11610534,-91.28574504,27,72,2015197,163444.06,7929,S,403,E,N,N
SS,   14,SS028,A,1,CAIS,OCS Lease,G01359,UNIT,"W & T Offshore, Inc.",26084,N,1/1/1995,,,2,N,G01359,12,2,29.13425324,-91.1630281,27,72,2054376,170080.60,604,S,7576,W,N,N
SS,  243,SS230,A,1,FIXED,OCS Lease,G10780,PROD,Walter Oil & Gas Corporation,26123,Y,5/12/1995,,,2,Y,G10780,151,71,28.42553126,-91.1369222,27,72,2063153,-87643.08,5812,N,753,W,Y,Y
SS,  278,SS278,A,1,FIXED,OCS Lease,G15297,TERMIN,"EP Energy E&P Company, L.P.",571,N,10/8/1999,8/24/2010,10/20/2010,2,N,G15297,213,9,28.2960307,-91.01418928,27,72,2102747,-134654.24,3023,S,6453,E,N,N
SS,  283,SS259,A,1,FIXED,OCS Lease,G15299,TERMIN,"Fairways Offshore Exploration, Inc.",803,Y,9/21/2000,11/25/2018,1/18/2019,2,Y,G15299,184,34,28.31165938,-90.79155752,27,72,2174395,-128700.70,4985,N,2795,W,N,N
SS,   59,SS058,3,1,CAIS,OCS Lease,G11977,TERMIN,Talos ERT LLC,862,N,2/26/2001,7/31/2010,8/13/2010,2,N,G11977,19,1,28.99239208,-91.15710029,27,72,2056348,118496.4540,4866,S,6052,E,N,N
SS,  209,SS208,P,1,FIXED,OCS Lease, 00827,PROD,"Cox Operating, L.L.C.",871,N,2/4/2001,,,2,Y, 00827,84,6,28.54924386,-90.85349474,27,72,2154096,-42381.4640,2435,N,1904,E,N,N
SS,  107,WILD,1,1,CAIS,OCS Lease,G21654,TERMIN,Bois d'Arc Offshore Ltd.,891,N,4/25/2001,5/31/2008,7/26/2008,2,Y,G21654,23,2,28.85442451,-91.14418905,27,72,2060559,68330.84,3415,N,1841,E,N,N
SS,   79,WILD,A,1,CAIS,OCS Lease,G15277,PROD,Fieldwood Energy Offshore LLC,913,N,1/1/2002,,,2,Y,G15277,28,7,28.94600287,-91.3209163,27,72,2003972,101583.9160,1915,S,3972,W,N,N
SS,  108,SS107,CAIS.#43,1,CAIS,OCS Lease, 00814,PROD,Chevron U.S.A. Inc.,1040,N,10/18/2001,3/30/2007,8/15/2007,2,N, 00814,22,2,28.83671056,-91.12055797,27,72,2068137,61902.3020,4118,S,5737,W,N,N
SS,   29,SS028,F,1,FIXED,OCS Lease, 00345,UNIT,"W & T Offshore, Inc.",11,N,8/30/1997,11/28/2010,2/12/2011,2,N, 00345,15,2,29.12433448,-91.18836144,27,72,2046292,166462.6060,3014,N,508,E,N,N
SS,  225,WILD,K,1,FIXED,OCS Lease,G21657,EXPIR,"Dominion Exploration & Production, Inc.",1119,N,7/5/2002,8/14/2007,3/30/2008,2,Y,G21657,150,3,28.45938275,-91.27067534,27,72,2020140,-75380.0780,6451,S,4540,W,N,N
SS,  191,WILD,B,1,FIXED,OCS Lease,G22713,TERMIN,XTO Offshore Inc.,1161,Y,8/4/2002,5/5/2010,5/25/2010,2,Y,G22713,72,10,28.58814302,-90.90229214,27,72,2138372,-28296.9260,2312,N,2028,E,N,N
SS,  153,WILD,A,1,CAIS,OCS Lease,G18011,TERMIN,Fieldwood Energy LLC,1219,N,5/21/2004,7/17/2018,8/19/2018,2,Y,G18011,58,21,28.70594643,-91.23772601,27,72,2030656,14297.6880,1602,N,544,E,N,N
SS,  146,WILD,A,1,CAIS,Right-of-Use and Easement,G30184,TERMIN,Talos Petroleum LLC,1239,Y,1/24/2003,11/18/2013,2/15/2014,2,Y,G22705,41,21,28.74827902,-91.052425,27,72,2090034,29790.2260,71,N,3566,E,N,N
SS,  138,WILD,1,1,CAIS,OCS Lease,G27127,TERMIN,Eni US Operating Co. Inc.,1842,N,6/18/2006,4/13/2016,5/23/2016,2,Y,G27127,46,2,28.75674088,-90.79979416,27,72,2170990,33155.2260,3294,S,610,E,N,N
SS,   99,SS107,E,1,WP,OCS Lease,G13912,TERMIN,Talos Petroleum LLC,1858,N,9/30/2006,8/1/2012,9/21/2012,2,Y,G13912,13,6,28.89304905,-91.10868158,27,72,2071900,82397.3780,3310,N,6100,E,,N
